customer_id,date,shop_id,total_price
3.0,2018-08-01,70,172.94173882491359
3.0,2019-01-12,37,294.0876015685608
3.0,2018-12-15,37,865.2933279334728
3.0,2019-04-20,16,464.0675044163938
3.0,2018-05-26,37,678.2266784705253
3.0,2018-11-03,16,596.6514450043688
3.0,2019-04-06,16,409.05702587506914
3.0,2019-02-09,70,586.7386986314549
3.0,2018-07-01,37,792.2097677264998
4.0,2019-01-25,53,192.3200177793813
4.0,2018-05-25,53,252.95534173929693
4.0,2018-06-08,53,130.08712140771965
4.0,2018-06-16,53,509.8407944926182
4.0,2018-07-22,53,680.8126340583146
4.0,2019-05-04,53,496.91048934293013
4.0,2019-02-03,53,524.803174756426
4.0,2018-11-17,53,716.3336092338257
4.0,2018-05-03,53,221.00598139541586
4.0,2018-12-29,53,584.5320228962776
4.0,2018-05-15,53,183.58823148284645
4.0,2019-03-08,53,243.55206087259475
4.0,2018-07-14,53,75.6388356585593
4.0,2018-09-29,53,497.1644411576464
4.0,2018-07-19,53,91.1569841857768
4.0,2018-09-05,53,255.40560545402482
4.0,2019-03-20,53,325.09263218359405
4.0,2018-09-20,53,162.5418118693063
4.0,2018-10-27,53,350.99616005113563
4.0,2018-12-22,53,178.50441719411944
4.0,2019-04-06,53,487.27670980758523
4.0,2019-06-01,53,748.4318216615812
4.0,2018-08-29,53,122.4087722204847
5.0,2019-04-04,72,279.07914105340717
5.0,2018-09-08,22,752.9862740665964
5.0,2018-10-18,48,171.2864454426842
5.0,2018-08-24,22,315.35976428460333
5.0,2018-06-02,22,607.8597486432299
5.0,2018-10-27,22,694.7087507031669
5.0,2019-04-27,22,154.8788246135549
5.0,2019-04-19,48,193.86593293075114
5.0,2018-05-04,72,246.9527443573594
5.0,2018-07-01,48,1066.9188130763137
5.0,2018-12-08,48,772.7164724415464
5.0,2019-03-09,22,500.8266560790907
5.0,2018-12-01,48,148.6284605716891
5.0,2019-01-19,72,935.971395055766
5.0,2019-05-05,22,628.995385183266
5.0,2018-05-17,22,339.5511595880758
5.0,2019-01-06,48,216.6407344147709
7.0,2018-08-09,38,81.70781591592349
7.0,2018-10-05,38,212.78304547337936
7.0,2018-10-13,38,357.0660950108038
7.0,2019-04-27,38,481.85490513680713
7.0,2019-01-09,38,0.0
7.0,2018-05-29,38,79.39304056115704
7.0,2019-03-24,38,639.2902896276709
7.0,2018-06-02,38,274.3150947443379
7.0,2018-08-26,38,279.5673203194141
7.0,2018-11-14,38,79.07081068153528
7.0,2019-05-25,38,303.48894828190544
7.0,2019-05-22,38,72.18381343311374
7.0,2018-05-05,38,148.18510136335203
7.0,2019-03-19,38,147.0276513078602
7.0,2018-06-16,38,351.04293727998686
7.0,2019-01-10,38,112.09313358956746
7.0,2018-11-17,38,381.5899291696714
7.0,2019-01-13,38,332.9864237897024
7.0,2018-08-11,38,310.13801791346856
7.0,2018-11-03,38,0.0
7.0,2019-02-23,38,432.7550134149255
7.0,2018-09-27,38,123.75960834367632
7.0,2018-07-07,38,363.65595017078607
7.0,2019-02-02,38,409.12364787637847
7.0,2018-07-25,38,252.8283394679406
7.0,2018-12-22,38,458.7956373803743
7.0,2018-10-04,38,0.0
7.0,2018-12-08,38,443.69016389515434
7.0,2018-09-08,38,340.9449552343378
7.0,2018-11-04,38,175.82918778122612
7.0,2018-05-12,38,294.117052353457
8.0,2018-05-13,55,481.17959092098624
8.0,2018-06-23,26,781.780180298141
8.0,2019-04-20,55,765.772955579894
8.0,2019-01-25,26,239.36706470145023
8.0,2019-01-05,26,414.92198883682937
8.0,2018-05-04,26,217.05856456988025
8.0,2018-11-24,55,495.89688787865674
8.0,2018-08-23,55,202.86810587091276
8.0,2018-11-22,26,99.7184946248711
8.0,2018-11-14,55,186.41939688196345
8.0,2019-05-23,26,147.39115867012646
8.0,2018-12-15,26,528.9667728240519
8.0,2019-03-16,26,595.4273461144165
8.0,2018-09-01,55,313.14954673802555
8.0,2018-09-15,55,810.2855048628332
8.0,2018-07-28,55,582.8141576997143
8.0,2019-05-29,55,171.3999002648283
8.0,2018-12-27,55,318.80364001834835
8.0,2019-02-03,26,530.2475049044856
8.0,2019-03-02,26,352.4304697796616
8.0,2019-04-11,26,202.37720738750443
8.0,2018-10-20,55,415.0378977201217
8.0,2018-11-08,55,152.6120019378371
8.0,2018-06-02,26,527.1102946823065
10.0,2018-10-14,65,163.06266235675378
10.0,2018-07-19,65,149.5816032122151
10.0,2019-01-26,65,331.2235982862596
10.0,2018-06-06,27,135.44062392709978
10.0,2018-11-30,65,45.96509169037168
10.0,2018-10-11,27,69.45141164258538
10.0,2019-05-25,65,106.57651338725867
10.0,2018-08-30,27,117.61963321582547
10.0,2019-04-24,65,19.673131724828274
10.0,2019-03-22,27,93.2599025916303
10.0,2019-06-01,65,382.87889702736237
10.0,2018-05-03,27,142.4860229328504
10.0,2018-07-13,27,90.7365547225566
10.0,2018-09-08,27,427.4071081601268
10.0,2018-07-28,27,282.05664674196737
10.0,2018-09-06,65,55.97944675130358
10.0,2019-03-29,65,68.07302409611647
10.0,2019-04-06,27,247.4519040639722
10.0,2018-08-22,65,93.15391556286559
10.0,2019-03-12,27,131.8647024670337
10.0,2018-12-01,65,277.6151954393511
10.0,2018-12-16,65,809.4315734343592
10.0,2019-05-02,65,80.46381631899847
10.0,2018-05-12,65,362.4780344865258
10.0,2019-02-17,27,303.8774154566811
10.0,2018-06-15,27,55.9714735214075
10.0,2019-05-05,27,226.9755921018814
10.0,2019-04-26,65,83.11590050635488
10.0,2018-06-17,27,343.97538900464315
10.0,2018-11-23,65,92.74757504169554
10.0,2018-10-27,27,357.55578283985585
10.0,2019-03-31,27,49.42640921013109
12.0,2019-02-02,65,118.8151839626699
12.0,2018-09-21,65,74.93908670666659
12.0,2018-09-01,42,199.91383395353694
12.0,2018-07-07,65,155.23614639992235
12.0,2019-04-27,42,224.51789964773258
12.0,2019-04-14,65,89.5758667320792
12.0,2019-03-31,65,121.54179996535767
12.0,2019-05-18,65,282.1007660396265
12.0,2019-04-07,42,185.5412709489893
12.0,2019-06-01,65,164.86092815937815
12.0,2019-04-05,65,81.1498567766385
12.0,2019-05-31,42,78.71558346365089
12.0,2018-09-15,65,0.0
12.0,2018-10-28,65,201.00165665375368
12.0,2018-12-22,42,556.629479933622
12.0,2019-01-26,65,184.96569962867815
12.0,2018-07-04,65,83.66497455931255
12.0,2018-09-13,65,57.44143530163424
12.0,2018-11-30,42,73.27385371209972
12.0,2018-08-17,42,47.29589127624037
12.0,2019-05-29,42,41.4026945481085
12.0,2018-11-28,65,46.91417485405885
12.0,2018-07-28,65,239.5353982312095
12.0,2018-05-13,42,132.99051734840077
12.0,2018-12-14,42,106.71157979827646
12.0,2018-08-04,42,141.97248632399186
12.0,2018-05-19,42,129.79731567028995
12.0,2019-04-26,65,51.40070997364643
12.0,2019-03-30,42,0.0
12.0,2018-11-10,65,254.53806999556167
12.0,2018-12-12,65,106.00173723192363
12.0,2019-02-09,65,174.05716913177272
12.0,2018-05-04,65,42.87845082834996
12.0,2018-07-25,65,81.24147040149595
12.0,2019-02-23,42,192.59397429939173
12.0,2019-01-17,65,54.70247041315353
12.0,2018-06-17,65,205.10778074125628
12.0,2018-05-26,65,154.11052027251688
12.0,2018-05-05,42,207.4987992429635
12.0,2018-06-12,65,129.58033035005164
12.0,2018-09-08,65,100.66539597313101
12.0,2018-10-12,42,58.99789266376739
12.0,2018-11-23,65,108.35159518705893
12.0,2019-01-05,42,254.64101680250945
12.0,2018-05-12,42,0.0
12.0,2019-05-16,65,31.79640248536832
12.0,2018-12-01,42,281.8192849253726
12.0,2018-08-25,42,107.23917327894281
12.0,2018-08-11,65,145.78882849177916
12.0,2019-03-22,42,38.226539867055834
12.0,2018-12-15,42,286.3032006979983
12.0,2018-09-16,42,152.08477976350005
12.0,2019-01-23,42,91.59481024896081
12.0,2018-11-22,42,53.26298742188515
12.0,2018-05-18,65,75.4537880526365
12.0,2019-03-10,65,259.7209909212894
12.0,2018-11-03,42,170.2243914407682
12.0,2018-08-18,42,194.32775312380352
12.0,2018-10-13,65,309.36250778172916
12.0,2018-06-02,65,213.53344200702983
12.0,2018-06-30,42,115.91828463031122
12.0,2018-09-29,65,137.22874884497543
12.0,2018-09-22,65,165.22935950975514
12.0,2018-10-27,42,15.136246991530843
12.0,2018-07-14,65,164.72488007841784
12.0,2019-04-20,42,175.58952025709715
12.0,2019-03-02,65,209.28076195509405
12.0,2018-06-24,42,106.07192480544346
12.0,2018-07-21,65,80.13100166708838
12.0,2019-05-05,42,225.08880294225963
12.0,2019-02-07,42,53.08489244720546
12.0,2019-01-19,65,93.61158283271375
12.0,2019-02-16,42,193.60855423245312
12.0,2019-03-23,42,221.90938439407472
12.0,2018-06-01,65,52.169437845610595
12.0,2018-10-06,65,134.64747311227922
12.0,2018-06-16,65,6.711839919522223
13.0,2018-09-08,30,1400.970743324516
13.0,2018-05-05,30,828.8604360768668
13.0,2019-03-15,30,331.61494169411884
13.0,2019-04-25,30,223.05066268175065
13.0,2019-01-12,30,688.4407016385592
13.0,2018-06-10,30,544.8181511031011
13.0,2018-12-29,30,415.68111503887263
13.0,2018-07-07,30,166.0984935988448
13.0,2018-08-30,30,231.758204353303
13.0,2018-08-05,30,505.153695205462
13.0,2018-07-14,30,520.6561641249397
13.0,2018-11-09,30,145.18097971143902
13.0,2019-03-06,30,176.67594665560028
13.0,2018-11-24,30,957.9185975985004
13.0,2019-05-04,30,1169.4499512032187
13.0,2018-11-16,30,184.17539131681716
13.0,2019-03-30,30,595.6691359850955
13.0,2019-02-14,30,168.55766330837983
13.0,2019-02-21,30,296.7383078307058
15.0,2018-07-08,3,599.6942156124222
15.0,2018-11-17,3,431.2742004645044
15.0,2018-08-11,3,240.1534440300322
15.0,2018-05-05,3,301.07205889267107
15.0,2019-04-19,3,70.41036356610779
15.0,2018-09-22,3,540.219859054155
15.0,2019-06-01,3,81.3099540085352
15.0,2019-05-19,3,201.9620092821326
15.0,2018-10-21,3,455.4794480450704
15.0,2019-01-12,3,456.69712660296096
15.0,2019-04-05,3,58.85954075474541
15.0,2018-06-23,3,262.52560185022395
15.0,2019-02-09,3,328.9815626815023
15.0,2019-04-07,3,192.62545079738507
15.0,2019-04-20,3,518.2003319751403
15.0,2018-09-18,3,60.717336547058856
15.0,2019-03-23,3,215.00734764952156
15.0,2018-06-02,3,410.4856261815098
15.0,2019-02-06,3,73.69072514757872
15.0,2019-03-15,3,154.46213763613767
15.0,2019-03-03,3,198.16603925733276
15.0,2018-05-19,3,239.79966487989054
15.0,2018-12-08,3,517.5326809772372
15.0,2018-08-25,3,404.58505691384687
15.0,2018-12-29,3,328.8555748104129
15.0,2019-02-28,3,90.56461166646247
17.0,2019-01-19,9,356.9193676731331
17.0,2019-04-27,58,801.9385064178152
17.0,2018-08-29,58,255.20544236800953
17.0,2019-02-09,9,576.3005648319995
17.0,2019-02-01,58,199.778379068681
17.0,2018-10-18,9,190.0468194327602
17.0,2019-02-28,58,165.75401229713103
17.0,2018-10-27,58,850.7940476548213
17.0,2018-08-08,9,240.70041460800437
17.0,2018-07-07,9,166.82522724292912
17.0,2019-05-28,58,60.898491353513386
17.0,2019-03-06,58,163.88603048545033
17.0,2018-06-29,58,250.3931282537994
17.0,2018-11-25,58,1311.4368321251775
17.0,2018-06-01,9,151.35331461831268
17.0,2018-10-25,9,65.17912792623885
17.0,2018-06-09,58,460.4676483579416
17.0,2018-08-17,58,144.25600690275795
17.0,2019-01-05,58,367.23910903659043
17.0,2019-05-30,9,159.59900119366867
17.0,2018-09-28,58,103.60028766656826
17.0,2018-05-05,58,680.2162195018274
17.0,2018-06-06,9,112.47131963054025
17.0,2018-07-14,9,678.3952013269484
17.0,2018-08-23,58,183.8449515329748
17.0,2019-03-23,9,979.404731654805
17.0,2018-09-08,9,489.24712446971364
17.0,2019-03-13,58,276.83487515703655
17.0,2018-09-29,9,433.1640487118483
18.0,2018-05-18,24,21.821893878323234
18.0,2018-09-16,24,185.664608134052
18.0,2018-11-10,73,373.4743619984808
18.0,2019-05-19,24,119.58595921511593
18.0,2019-05-10,73,210.38335819225898
18.0,2018-05-10,24,86.90571494756472
18.0,2018-12-01,73,162.9737820027824
18.0,2018-08-11,73,470.8228093860912
18.0,2018-12-08,73,340.46335943299505
18.0,2019-02-17,73,344.50731089816065
18.0,2019-05-25,73,241.59232670346233
18.0,2018-09-01,24,177.61676045372766
18.0,2018-07-08,24,328.3971878510321
18.0,2018-05-12,24,162.01207021007266
18.0,2018-09-09,73,190.86306031723151
18.0,2018-10-20,73,160.17167320357223
18.0,2018-05-05,24,128.24453216197907
18.0,2019-05-04,73,167.5550447756292
18.0,2019-04-05,73,96.71904146044926
18.0,2018-12-07,24,63.387713813064195
18.0,2018-12-16,24,262.0212778009649
18.0,2019-01-26,24,319.1043266790059
18.0,2019-05-01,73,94.67982209460867
18.0,2018-07-06,73,112.16310574535454
18.0,2018-07-04,24,71.57719879309369
18.0,2019-01-12,24,196.89460884217027
18.0,2018-10-27,24,296.21857274265335
18.0,2019-06-01,73,426.43120972413334
18.0,2019-03-21,73,63.69086413434472
18.0,2019-01-19,73,223.5889289297233
18.0,2018-10-18,73,51.09652207760381
18.0,2018-10-05,24,67.31647804742987
18.0,2018-06-02,73,224.52789476845885
18.0,2018-05-19,24,290.6605557684941
18.0,2018-08-04,24,225.74130677888044
18.0,2018-12-29,73,434.6869549419493
18.0,2019-04-06,24,422.229732457982
18.0,2019-03-23,24,241.51179435545373
18.0,2018-11-07,73,101.38373826950883
18.0,2018-12-22,73,293.866648504309
18.0,2018-07-26,24,70.77490796733686
18.0,2018-11-23,24,75.71492648738744
18.0,2018-12-28,73,141.0891859337333
18.0,2018-06-23,24,282.705164570883
18.0,2018-07-28,24,202.5591095516601
18.0,2019-04-21,73,242.34163183419676
18.0,2019-02-09,73,235.24458011279359
18.0,2019-03-02,24,235.55428196764422
18.0,2018-09-07,73,108.68877207149087
18.0,2019-03-30,24,125.81949472248989
18.0,2018-10-19,24,81.70521197085785
18.0,2019-01-11,24,91.32477290224925
18.0,2018-06-09,24,230.55961136331052
18.0,2019-02-08,24,72.85378160705112
18.0,2018-11-04,73,39.95391706011728
18.0,2018-06-16,73,219.63475162335502
18.0,2019-05-17,73,93.79961129338352
18.0,2018-09-22,73,159.1467239079977
18.0,2018-05-29,73,91.5531066720148
18.0,2018-08-29,24,79.41454000913076
18.0,2018-10-06,24,307.8244269974828
18.0,2018-11-24,73,80.2189938680954
18.0,2019-03-09,73,280.33086407904807
18.0,2018-11-28,73,96.01643314101823
18.0,2018-09-29,73,186.19913989053498
18.0,2018-07-21,24,159.05721837793138
19.0,2018-11-10,63,240.64431044974484
19.0,2019-03-06,51,172.26212409314167
19.0,2018-05-05,63,1042.6716224807205
19.0,2019-05-08,49,341.34128521887806
19.0,2018-12-23,49,893.7429582877776
19.0,2018-12-08,63,557.4813318708243
19.0,2018-10-17,51,226.99339449984714
19.0,2019-05-30,49,119.316920784996
19.0,2018-08-04,49,863.4225010521233
19.0,2018-10-11,51,154.10233537390948
19.0,2019-05-24,63,152.0891690525292
19.0,2018-09-09,63,653.9142124137015
19.0,2019-03-16,51,917.5677592374657
19.0,2018-06-17,63,684.3858877539063
19.0,2018-07-20,51,47.56589191519258
19.0,2018-07-21,51,318.423212218323
19.0,2018-10-26,51,305.9041124362383
19.0,2019-03-14,63,48.045992608912066
19.0,2019-01-20,49,990.9053053941701
19.0,2019-04-25,51,302.5387102948237
19.0,2019-06-02,63,956.8572232830409
19.0,2018-11-21,49,370.6213114939141
20.0,2019-01-05,18,209.26588091668478
20.0,2018-12-08,18,566.4245715526725
20.0,2019-05-11,18,201.74429583239245
20.0,2018-11-01,18,149.58383442371834
20.0,2019-05-25,18,519.9367471249109
20.0,2018-05-03,18,198.93493291775664
20.0,2018-06-24,18,668.1311133801815
20.0,2019-03-17,18,668.8656563990112
20.0,2018-10-13,18,398.78747843359844
20.0,2018-11-10,18,554.9875070422347
20.0,2019-03-07,18,264.42726983999944
20.0,2019-01-19,18,305.7817750777482
20.0,2019-01-13,18,77.95532474032227
20.0,2018-08-11,18,586.8443353260948
20.0,2018-12-28,18,211.73679384962136
20.0,2018-07-28,18,301.6565715755001
20.0,2018-05-26,18,365.93870450614384
20.0,2018-11-09,18,35.47834564991659
20.0,2018-09-08,18,695.8585826127081
20.0,2019-04-20,18,453.2841203919084
20.0,2018-05-12,18,274.7224883487022
20.0,2019-02-02,18,671.8796178835147
20.0,2018-06-10,18,288.814228693591
21.0,2018-12-26,0,105.94594522064978
21.0,2019-02-28,0,143.80008489767968
21.0,2018-11-03,0,289.7022866102155
21.0,2018-12-21,0,185.3764370123933
21.0,2018-09-29,13,671.4015360847544
21.0,2018-12-29,13,1217.3381990565683
21.0,2018-08-03,13,174.93317903292586
21.0,2019-05-18,0,583.4302182973737
21.0,2019-04-13,0,609.3236987553375
21.0,2018-08-11,0,833.851621734534
21.0,2019-02-15,13,266.48568017046995
21.0,2019-05-15,13,72.30994707766408
21.0,2018-06-02,54,853.3937460013268
21.0,2019-03-07,0,177.5093130100554
21.0,2018-05-05,54,543.4242181192109
21.0,2018-07-26,54,144.0719405277056
21.0,2019-03-15,0,196.21609638875742
21.0,2018-07-19,0,144.1543740380725
21.0,2018-07-18,54,0.0
21.0,2018-11-17,0,726.042580483795
21.0,2018-08-02,54,2.0635998276832384
21.0,2018-09-21,54,161.5451386448289
21.0,2019-03-23,0,403.05953821513083
23.0,2019-04-06,66,452.3028170792955
23.0,2018-05-12,59,379.62861959029516
23.0,2018-11-30,66,114.9119239418382
23.0,2019-06-01,59,386.3227622326759
23.0,2019-03-08,66,157.58653288844147
23.0,2018-10-06,66,303.08898635977977
23.0,2018-10-20,66,120.03928139967705
23.0,2018-10-17,66,77.50320553171035
23.0,2019-01-19,59,424.8184731717646
23.0,2018-06-16,6,566.186309291571
23.0,2018-05-04,66,241.27746164294646
23.0,2019-04-25,59,171.43937169713587
23.0,2019-03-07,66,31.008507051500455
23.0,2018-10-27,59,413.93677627074413
23.0,2018-09-13,66,145.7779891446646
23.0,2018-12-29,59,722.605548950974
23.0,2018-06-06,66,173.33467954177883
23.0,2018-09-29,59,242.490784723647
23.0,2019-05-01,59,168.90248126431396
23.0,2018-09-16,59,219.5057842209111
23.0,2018-07-28,59,334.2193121109936
23.0,2018-09-26,66,72.65487683686108
23.0,2019-05-26,59,165.3941027094115
23.0,2018-07-13,59,96.05771214217624
23.0,2018-10-25,6,87.89000355658592
23.0,2019-05-05,59,411.9590118654879
23.0,2018-09-01,66,309.0846864104365
23.0,2018-05-26,66,309.7734807166412
23.0,2019-04-20,59,87.76752421479762
23.0,2018-08-12,66,383.7714995194892
23.0,2019-03-01,66,174.09128858885865
23.0,2018-08-09,59,124.7768836649879
23.0,2018-08-26,59,161.118942266736
23.0,2019-03-15,59,123.13810363161906
23.0,2018-11-10,6,249.50883145496616
23.0,2018-07-14,66,372.7323329287936
23.0,2018-11-21,66,224.46528039731064
23.0,2018-07-06,6,190.62280142985657
23.0,2018-06-12,66,126.40927523366523
23.0,2019-05-19,6,217.94536025581746
23.0,2019-02-02,66,737.2277839137174
23.0,2018-12-02,6,478.4452601434977
23.0,2019-03-14,66,6.1295288728433786
23.0,2019-03-17,6,545.6260775455671
23.0,2018-12-15,66,636.7871576251044
25.0,2019-05-09,59,188.88233339832843
25.0,2019-03-20,59,89.39288806812796
25.0,2019-02-10,59,305.1179724514129
25.0,2018-08-01,59,141.02846442046123
25.0,2018-07-08,59,370.42834311812055
25.0,2018-07-05,59,110.82574003901344
25.0,2019-04-13,59,539.052764933523
25.0,2018-11-17,59,518.9538126479811
25.0,2019-02-24,59,492.2074505077487
25.0,2018-09-06,59,45.20666847200249
25.0,2019-02-06,59,127.7869997254858
25.0,2018-05-05,59,527.2744295972547
25.0,2018-09-27,59,137.6259746070964
25.0,2018-12-16,59,533.8517666314989
25.0,2018-11-09,59,175.4891099337855
25.0,2019-03-23,59,373.0631762753613
25.0,2018-09-08,59,391.6135360253126
25.0,2018-06-02,59,572.3814409408214
25.0,2018-05-03,59,111.30545759089763
25.0,2019-05-18,59,368.41372097609064
25.0,2019-01-03,59,151.27102221599026
25.0,2019-01-18,59,149.78715831514995
25.0,2018-11-02,59,176.40722170105298
25.0,2019-01-10,59,152.02366649652964
25.0,2018-08-05,59,280.2241033826202
25.0,2019-01-31,59,140.43954899679153
25.0,2019-04-11,59,40.55707562232302
25.0,2018-12-12,59,282.0047397509325
25.0,2018-10-03,59,87.17488775878877
25.0,2018-08-18,59,405.54291324735453
25.0,2018-07-25,59,156.91197797331864
25.0,2018-10-06,59,527.6697759497403
25.0,2019-01-25,59,121.37860863031305
25.0,2018-06-29,59,132.64469152348323
27.0,2018-08-18,64,55.509675445851286
27.0,2019-03-23,54,145.52166705412196
27.0,2019-03-01,54,17.558502363728554
27.0,2018-05-19,64,133.3635345961145
27.0,2019-01-27,64,20.873358387621927
27.0,2019-05-04,64,237.66710937669768
27.0,2019-01-09,64,35.304699071167384
27.0,2018-05-12,54,159.29670674099532
27.0,2018-11-25,54,177.33776070797808
27.0,2018-06-21,54,0.0
27.0,2019-01-12,54,82.95485220724095
27.0,2018-05-10,54,62.72652172270129
27.0,2018-08-11,54,101.68268587263515
27.0,2019-04-27,54,122.09227194622076
27.0,2018-09-21,64,45.73504944387802
27.0,2018-09-22,54,181.61336058817574
27.0,2018-09-08,64,157.71054695611986
27.0,2019-01-26,64,60.43275949065336
27.0,2018-09-14,64,46.22859006944822
27.0,2018-12-11,64,68.04344653933313
27.0,2018-11-09,54,65.12135881009414
27.0,2019-01-02,64,38.129488140833246
27.0,2019-04-20,54,197.60141961763074
27.0,2018-12-16,54,0.0
27.0,2019-01-04,64,39.385884924184154
27.0,2018-05-05,64,74.61121690176992
27.0,2019-05-24,64,68.57894807267625
27.0,2018-09-01,54,180.7883796753813
27.0,2018-12-23,64,227.2872587513816
27.0,2019-01-18,54,86.59321742411824
27.0,2018-09-30,54,255.73847975253196
27.0,2018-06-16,64,165.2441825416723
27.0,2019-02-14,54,75.11188450175537
27.0,2019-02-09,64,140.5576443905725
27.0,2018-11-24,64,69.50498211972094
27.0,2018-12-17,54,60.28873448776677
27.0,2019-03-10,54,228.53124596997256
27.0,2019-03-30,64,314.0712205968551
27.0,2018-07-21,64,72.76616214001716
27.0,2018-05-30,54,71.05375016679783
27.0,2019-01-10,54,36.285846785073545
27.0,2018-06-23,54,254.06857745640255
27.0,2018-12-30,64,1.6995429933454778
27.0,2019-05-31,54,51.150564570063885
27.0,2018-12-07,54,16.009939091019618
27.0,2018-12-12,64,74.42447894572695
27.0,2018-08-16,54,43.05193155919464
27.0,2018-08-10,54,46.22263742716429
27.0,2018-12-15,54,80.32636605753382
27.0,2019-05-25,54,119.53821285842987
27.0,2019-01-13,64,103.22277025452325
27.0,2018-10-12,64,72.75265528205335
27.0,2018-07-28,54,67.4056773907524
27.0,2018-12-13,54,49.523325360090986
27.0,2018-09-15,64,119.85135160858671
27.0,2018-12-31,64,44.57495761260234
27.0,2018-07-13,64,71.82265510900623
27.0,2019-02-16,54,240.3824806599718
27.0,2018-12-19,64,83.63396685384247
27.0,2018-08-15,54,49.52230879061582
27.0,2018-10-13,54,61.39107247591583
27.0,2019-04-13,54,48.89385895817092
27.0,2018-10-21,64,202.06043109901503
27.0,2019-05-12,54,123.0405157015599
27.0,2019-03-02,64,151.34118387952506
27.0,2018-12-20,54,99.61100280644133
27.0,2018-07-14,64,210.76536366211408
27.0,2018-12-14,64,53.20483143807109
27.0,2018-11-07,54,52.69472553082544
27.0,2018-11-02,64,57.07756528988079
27.0,2018-07-29,64,226.92770669622442
27.0,2019-05-03,64,62.50757343618077
27.0,2018-08-08,64,37.66724906792042
27.0,2019-03-22,64,79.24874438643012
27.0,2018-06-14,54,71.03754246458742
27.0,2018-11-10,64,159.33845496561233
27.0,2019-01-24,64,51.67954149225396
27.0,2018-07-01,54,261.4363630078442
27.0,2019-01-25,64,40.03663319398841
27.0,2019-04-12,54,45.31949573224078
27.0,2018-09-29,64,72.1703250849437
27.0,2018-08-14,64,0.0
27.0,2019-02-02,54,151.30082710681603
27.0,2019-05-18,54,135.38334769336677
27.0,2018-12-22,64,162.7519596536939
27.0,2018-08-19,54,181.61336345814286
27.0,2019-01-05,64,116.55025453531078
27.0,2018-11-01,64,25.052905245167576
27.0,2019-01-20,54,54.04294154899655
27.0,2019-01-31,64,42.06609971905909
27.0,2019-04-10,54,54.7793566911811
27.0,2019-02-01,54,73.77646489639804
27.0,2019-03-09,54,94.89274068244178
27.0,2019-04-14,54,132.12816837634833
27.0,2018-07-27,64,61.50123886549954
27.0,2019-03-07,64,56.21994739424356
